,Year,State,Value,Data Item_ADDED & REPLACED,Data Item_INVENTORY,"Data Item_INVENTORY, MAX","Data Item_LOSS, COLONY COLLAPSE DISORDER","Data Item_LOSS, DEADOUT"
1077,2011,OREGON,60000,0,1,0,0,0
1078,2011,PENNSYLVANIA,24000,0,1,0,0,0
1079,2011,SOUTH DAKOTA,250000,0,1,0,0,0
1080,2011,TENNESSEE,7000,0,1,0,0,0
1081,2011,TEXAS,78000,0,1,0,0,0
1082,2011,UTAH,23000,0,1,0,0,0
1083,2011,VERMONT,4000,0,1,0,0,0
1084,2011,VIRGINIA,4000,0,1,0,0,0
1085,2011,WASHINGTON,71000,0,1,0,0,0
1086,2011,WEST VIRGINIA,4000,0,1,0,0,0
1087,2011,WISCONSIN,57000,0,1,0,0,0
1088,2011,WYOMING,35000,0,1,0,0,0
1089,2012,ALABAMA,8000,0,1,0,0,0
1090,2012,ARIZONA,22000,0,1,0,0,0
1091,2012,ARKANSAS,25000,0,1,0,0,0
1092,2012,CALIFORNIA,330000,0,1,0,0,0
1093,2012,COLORADO,25000,0,1,0,0,0
1094,2012,FLORIDA,193000,0,1,0,0,0
1095,2012,GEORGIA,59000,0,1,0,0,0
1096,2012,HAWAII,10000,0,1,0,0,0
1097,2012,IDAHO,92000,0,1,0,0,0
1098,2012,ILLINOIS,7000,0,1,0,0,0
1099,2012,INDIANA,8000,0,1,0,0,0
1100,2012,IOWA,37000,0,1,0,0,0
1101,2012,KANSAS,6000,0,1,0,0,0
1102,2012,KENTUCKY,5000,0,1,0,0,0
1103,2012,LOUISIANA,41000,0,1,0,0,0
1104,2012,MAINE,4000,0,1,0,0,0
1105,2012,MICHIGAN,73000,0,1,0,0,0
1106,2012,MINNESOTA,125000,0,1,0,0,0
1107,2012,MISSISSIPPI,18000,0,1,0,0,0
1108,2012,MISSOURI,7000,0,1,0,0,0
1109,2012,MONTANA,145000,0,1,0,0,0
1110,2012,NEBRASKA,43000,0,1,0,0,0
1111,2012,NEW JERSEY,14000,0,1,0,0,0
1112,2012,NEW MEXICO,5000,0,1,0,0,0
1113,2012,NEW YORK,51000,0,1,0,0,0
1114,2012,NORTH CAROLINA,13000,0,1,0,0,0
1115,2012,NORTH DAKOTA,480000,0,1,0,0,0
1116,2012,OHIO,18000,0,1,0,0,0
1117,2012,OREGON,60000,0,1,0,0,0
1118,2012,PENNSYLVANIA,16000,0,1,0,0,0
1119,2012,SOUTH DAKOTA,260000,0,1,0,0,0
1120,2012,TENNESSEE,6000,0,1,0,0,0
1121,2012,TEXAS,92000,0,1,0,0,0
1122,2012,UTAH,25000,0,1,0,0,0
1123,2012,VERMONT,4000,0,1,0,0,0
1124,2012,VIRGINIA,4000,0,1,0,0,0
1125,2012,WASHINGTON,62000,0,1,0,0,0
1126,2012,WEST VIRGINIA,6000,0,1,0,0,0
1127,2012,WISCONSIN,60000,0,1,0,0,0
1128,2012,WYOMING,50000,0,1,0,0,0
1129,2013,ALABAMA,7000,0,1,0,0,0
1130,2013,ARIZONA,29000,0,1,0,0,0
1131,2013,ARKANSAS,22000,0,1,0,0,0
1132,2013,CALIFORNIA,330000,0,1,0,0,0
1133,2013,COLORADO,26000,0,1,0,0,0
1134,2013,FLORIDA,220000,0,1,0,0,0
1135,2013,GEORGIA,67000,0,1,0,0,0
1136,2013,HAWAII,13000,0,1,0,0,0
1137,2013,IDAHO,83000,0,1,0,0,0
1138,2013,ILLINOIS,7000,0,1,0,0,0
1139,2013,INDIANA,6000,0,1,0,0,0
1140,2013,IOWA,39000,0,1,0,0,0
1141,2013,KANSAS,6000,0,1,0,0,0
1142,2013,KENTUCKY,3000,0,1,0,0,0
1143,2013,LOUISIANA,50000,0,1,0,0,0
1144,2013,MAINE,7000,0,1,0,0,0
1145,2013,MICHIGAN,85000,0,1,0,0,0
1146,2013,MINNESOTA,130000,0,1,0,0,0
1147,2013,MISSISSIPPI,17000,0,1,0,0,0
1148,2013,MISSOURI,10000,0,1,0,0,0
1149,2013,MONTANA,159000,0,1,0,0,0
1150,2013,NEBRASKA,46000,0,1,0,0,0
1151,2013,NEW JERSEY,11000,0,1,0,0,0
1152,2013,NEW YORK,55000,0,1,0,0,0
1153,2013,NORTH CAROLINA,10000,0,1,0,0,0
1154,2013,NORTH DAKOTA,480000,0,1,0,0,0
1155,2013,OHIO,17000,0,1,0,0,0
1156,2013,OREGON,62000,0,1,0,0,0
1157,2013,PENNSYLVANIA,13000,0,1,0,0,0
1158,2013,SOUTH DAKOTA,265000,0,1,0,0,0
1159,2013,TENNESSEE,7000,0,1,0,0,0
1160,2013,TEXAS,106000,0,1,0,0,0
1161,2013,UTAH,30000,0,1,0,0,0
1162,2013,VERMONT,3000,0,1,0,0,0
1163,2013,VIRGINIA,5000,0,1,0,0,0
1164,2013,WASHINGTON,69000,0,1,0,0,0
1165,2013,WEST VIRGINIA,6000,0,1,0,0,0
1166,2013,WISCONSIN,59000,0,1,0,0,0
1167,2013,WYOMING,47000,0,1,0,0,0
1168,2014,ALABAMA,7000,0,1,0,0,0
1169,2014,ARIZONA,26000,0,1,0,0,0
1170,2014,ARKANSAS,21000,0,1,0,0,0
1171,2014,CALIFORNIA,320000,0,1,0,0,0
1172,2014,COLORADO,27000,0,1,0,0,0
1173,2014,FLORIDA,245000,0,1,0,0,0
1174,2014,GEORGIA,73000,0,1,0,0,0
1175,2014,HAWAII,15000,0,1,0,0,0
1176,2014,IDAHO,100000,0,1,0,0,0
1177,2014,ILLINOIS,8000,0,1,0,0,0
1178,2014,INDIANA,5000,0,1,0,0,0
1179,2014,IOWA,35000,0,1,0,0,0
1180,2014,KANSAS,7000,0,1,0,0,0
1181,2014,KENTUCKY,5000,0,1,0,0,0
1182,2014,LOUISIANA,48000,0,1,0,0,0
1183,2014,MAINE,8000,0,1,0,0,0
1184,2014,MICHIGAN,91000,0,1,0,0,0
1185,2014,MINNESOTA,132000,0,1,0,0,0
1186,2014,MISSISSIPPI,20000,0,1,0,0,0
1187,2014,MISSOURI,12000,0,1,0,0,0
1188,2014,MONTANA,162000,0,1,0,0,0
1189,2014,NEBRASKA,50000,0,1,0,0,0
1190,2014,NEW JERSEY,12000,0,1,0,0,0
1191,2014,NEW YORK,60000,0,1,0,0,0
1192,2014,NORTH CAROLINA,12000,0,1,0,0,0
1193,2014,NORTH DAKOTA,490000,0,1,0,0,0
1194,2014,OHIO,15000,0,1,0,0,0
1195,2014,OREGON,71000,0,1,0,0,0
1196,2014,PENNSYLVANIA,17000,0,1,0,0,0
1197,2014,SOUTH CAROLINA,9000,0,1,0,0,0
1198,2014,SOUTH DAKOTA,280000,0,1,0,0,0
1199,2014,TENNESSEE,7000,0,1,0,0,0
1200,2014,TEXAS,116000,0,1,0,0,0
1201,2014,UTAH,29000,0,1,0,0,0
1202,2014,VERMONT,3000,0,1,0,0,0
1203,2014,VIRGINIA,6000,0,1,0,0,0
1204,2014,WASHINGTON,68000,0,1,0,0,0
1205,2014,WEST VIRGINIA,6000,0,1,0,0,0
1206,2014,WISCONSIN,53000,0,1,0,0,0
1207,2014,WYOMING,38000,0,1,0,0,0
1208,2015,ALABAMA,4940,1,0,0,0,0
1209,2015,ALABAMA,38000,0,1,0,0,0
1210,2015,ALABAMA,31500,0,0,1,0,0
1211,2015,ALABAMA,4670,0,0,0,0,1
1212,2015,ARIZONA,30200,1,0,0,0,0
1213,2015,ARIZONA,170000,0,1,0,0,0
1214,2015,ARIZONA,147000,0,0,1,0,0
1215,2015,ARIZONA,28100,0,0,0,0,1
1216,2015,ARKANSAS,15100,1,0,0,0,0
1217,2015,ARKANSAS,96500,0,1,0,0,0
1218,2015,ARKANSAS,84500,0,0,1,0,0
1219,2015,ARKANSAS,14800,0,0,0,0,1
1220,2015,CALIFORNIA,499000,1,0,0,0,0
1221,2015,CALIFORNIA,4235000,0,1,0,0,0
1222,2015,CALIFORNIA,4800000,0,0,1,0,0
1223,2015,CALIFORNIA,584000,0,0,0,0,1
1224,2015,COLORADO,11000,1,0,0,0,0
1225,2015,COLORADO,97500,0,1,0,0,0
1226,2015,COLORADO,91500,0,0,1,0,0
1227,2015,COLORADO,10400,0,0,0,0,1
1228,2015,CONNECTICUT,1620,1,0,0,0,0
1229,2015,CONNECTICUT,13800,0,1,0,0,0
1230,2015,CONNECTICUT,13800,0,0,1,0,0
1231,2015,CONNECTICUT,1210,0,0,0,0,1
1232,2015,FLORIDA,165000,1,0,0,0,0
1233,2015,FLORIDA,1119000,0,1,0,0,0
1234,2015,FLORIDA,1010000,0,0,1,0,0
1235,2015,FLORIDA,150000,0,0,0,0,1
1236,2015,GEORGIA,95900,1,0,0,0,0
1237,2015,GEORGIA,505000,0,1,0,0,0
1238,2015,GEORGIA,460000,0,0,1,0,0
1239,2015,GEORGIA,68500,0,0,0,0,1
1240,2015,HAWAII,8400,1,0,0,0,0
1241,2015,HAWAII,65500,0,1,0,0,0
1242,2015,HAWAII,51500,0,0,1,0,0
1243,2015,HAWAII,3890,0,0,0,0,1
1244,2015,IDAHO,30100,1,0,0,0,0
1245,2015,IDAHO,433000,0,1,0,0,0
1246,2015,IDAHO,433000,0,0,1,0,0
1247,2015,IDAHO,46200,0,0,0,0,1
1248,2015,ILLINOIS,9600,1,0,0,0,0
1249,2015,ILLINOIS,51500,0,1,0,0,0
1250,2015,ILLINOIS,48000,0,0,1,0,0
1251,2015,ILLINOIS,7590,0,0,0,0,1
1252,2015,INDIANA,6930,1,0,0,0,0
1253,2015,INDIANA,49500,0,1,0,0,0
1254,2015,INDIANA,48500,0,0,1,0,0
1255,2015,INDIANA,6100,0,0,0,0,1
1256,2015,IOWA,8880,1,0,0,0,0
1257,2015,IOWA,125000,0,1,0,0,0
1258,2015,IOWA,113500,0,0,1,0,0
1259,2015,IOWA,11800,0,0,0,0,1
1260,2015,KANSAS,3400,1,0,0,0,0
1261,2015,KANSAS,36100,0,1,0,0,0
1262,2015,KANSAS,32000,0,0,1,0,0
1263,2015,KANSAS,6670,0,0,0,0,1
1264,2015,KENTUCKY,4040,1,0,0,0,0
1265,2015,KENTUCKY,38500,0,1,0,0,0
1266,2015,KENTUCKY,37500,0,0,1,0,0
1267,2015,KENTUCKY,7480,0,0,0,0,1
1268,2015,LOUISIANA,13000,1,0,0,0,0
1269,2015,LOUISIANA,244000,0,1,0,0,0
1270,2015,LOUISIANA,222000,0,0,1,0,0
1271,2015,LOUISIANA,16700,0,0,0,0,1
1272,2015,MAINE,4460,1,0,0,0,0
1273,2015,MAINE,28400,0,1,0,0,0
1274,2015,MAINE,47200,0,0,1,0,0
1275,2015,MAINE,4090,0,0,0,0,1
1276,2015,MARYLAND,4930,1,0,0,0,0
1277,2015,MARYLAND,30000,0,1,0,0,0
1278,2015,MARYLAND,38000,0,0,1,0,0
1279,2015,MARYLAND,5880,0,0,0,0,1
1280,2015,MASSACHUSETTS,1520,1,0,0,0,0
1281,2015,MASSACHUSETTS,19000,0,1,0,0,0
1282,2015,MASSACHUSETTS,30600,0,0,1,0,0
1283,2015,MASSACHUSETTS,2140,0,0,0,0,1
1284,2015,MICHIGAN,24510,1,0,0,0,0
1285,2015,MICHIGAN,320500,0,1,0,0,0
1286,2015,MICHIGAN,310000,0,0,1,0,0
1287,2015,MICHIGAN,37000,0,0,0,0,1
1288,2015,MINNESOTA,21930,1,0,0,0,0
1289,2015,MINNESOTA,458000,0,1,0,0,0
1290,2015,MINNESOTA,440000,0,0,1,0,0
1291,2015,MINNESOTA,58200,0,0,0,0,1
1292,2015,MISSISSIPPI,28260,1,0,0,0,0
1293,2015,MISSISSIPPI,192000,0,1,0,0,0
1294,2015,MISSISSIPPI,233000,0,0,1,0,0
1295,2015,MISSISSIPPI,24500,0,0,0,0,1
1296,2015,MISSOURI,2850,1,0,0,0,0
1297,2015,MISSOURI,61000,0,1,0,0,0
1298,2015,MISSOURI,53000,0,0,1,0,0
1299,2015,MISSOURI,4390,0,0,0,0,1
1300,2015,MONTANA,19600,1,0,0,0,0
1301,2015,MONTANA,446500,0,1,0,0,0
1302,2015,MONTANA,525000,0,0,1,0,0
1303,2015,MONTANA,26900,0,0,0,0,1
1304,2015,NEBRASKA,16130,1,0,0,0,0
1305,2015,NEBRASKA,235000,0,1,0,0,0
1306,2015,NEBRASKA,249000,0,0,1,0,0
1307,2015,NEBRASKA,19700,0,0,0,0,1
1308,2015,NEW JERSEY,2880,1,0,0,0,0
1309,2015,NEW JERSEY,53000,0,1,0,0,0
1310,2015,NEW JERSEY,55000,0,0,1,0,0
1311,2015,NEW JERSEY,3380,0,0,0,0,1
1312,2015,NEW MEXICO,3280,1,0,0,0,0
1313,2015,NEW MEXICO,26000,0,1,0,0,0
1314,2015,NEW MEXICO,28000,0,0,1,0,0
1315,2015,NEW MEXICO,3580,0,0,0,0,1
1316,2015,NEW YORK,16090,1,0,0,0,0
1317,2015,NEW YORK,198000,0,1,0,0,0
1318,2015,NEW YORK,156000,0,0,1,0,0
1319,2015,NEW YORK,18100,0,0,0,0,1
1320,2015,NORTH CAROLINA,14510,1,0,0,0,0
1321,2015,NORTH CAROLINA,101500,0,1,0,0,0
1322,2015,NORTH CAROLINA,95000,0,0,1,0,0
1323,2015,NORTH CAROLINA,13900,0,0,0,0,1
1324,2015,NORTH DAKOTA,54500,1,0,0,0,0
1325,2015,NORTH DAKOTA,1358000,0,1,0,0,0
1326,2015,NORTH DAKOTA,1345000,0,0,1,0,0
1327,2015,NORTH DAKOTA,157620,0,0,0,0,1
1328,2015,OHIO,17500,1,0,0,0,0
1329,2015,OHIO,94500,0,1,0,0,0
1330,2015,OHIO,83000,0,0,1,0,0
1331,2015,OHIO,16900,0,0,0,0,1
1332,2015,OKLAHOMA,8550,1,0,0,0,0
1333,2015,OKLAHOMA,59000,0,1,0,0,0
1334,2015,OKLAHOMA,85000,0,0,1,0,0
1335,2015,OKLAHOMA,9080,0,0,0,0,1
1336,2015,OREGON,27000,1,0,0,0,0
1337,2015,OREGON,398000,0,1,0,0,0
1338,2015,OREGON,396000,0,0,1,0,0
1339,2015,OREGON,29000,0,0,0,0,1
1340,2015,PENNSYLVANIA,11960,1,0,0,0,0
1341,2015,PENNSYLVANIA,93500,0,1,0,0,0
1342,2015,PENNSYLVANIA,88000,0,0,1,0,0
1343,2015,PENNSYLVANIA,12400,0,0,0,0,1
1344,2015,SOUTH CAROLINA,5320,1,0,0,0,0
1345,2015,SOUTH CAROLINA,70500,0,1,0,0,0
1346,2015,SOUTH CAROLINA,65500,0,0,1,0,0
1347,2015,SOUTH CAROLINA,7850,0,0,0,0,1
1348,2015,SOUTH DAKOTA,40000,1,0,0,0,0
1349,2015,SOUTH DAKOTA,929000,0,1,0,0,0
1350,2015,SOUTH DAKOTA,887000,0,0,1,0,0
1351,2015,SOUTH DAKOTA,87600,0,0,0,0,1
1352,2015,TENNESSEE,5170,1,0,0,0,0
1353,2015,TENNESSEE,42500,0,1,0,0,0
1354,2015,TENNESSEE,37000,0,0,1,0,0
1355,2015,TENNESSEE,5030,0,0,0,0,1
1356,2015,TEXAS,176500,1,0,0,0,0
1357,2015,TEXAS,823000,0,1,0,0,0
1358,2015,TEXAS,951000,0,0,1,0,0
1359,2015,TEXAS,100500,0,0,0,0,1
1360,2015,UTAH,14020,1,0,0,0,0
1361,2015,UTAH,116000,0,1,0,0,0
1362,2015,UTAH,115000,0,0,1,0,0
1363,2015,UTAH,16600,0,0,0,0,1
1364,2015,VERMONT,1820,1,0,0,0,0
1365,2015,VERMONT,29000,0,1,0,0,0
1366,2015,VERMONT,24500,0,0,1,0,0
1367,2015,VERMONT,1780,0,0,0,0,1
1368,2015,VIRGINIA,3420,1,0,0,0,0
1369,2015,VIRGINIA,37000,0,1,0,0,0
1370,2015,VIRGINIA,32000,0,0,1,0,0
1371,2015,VIRGINIA,4200,0,0,0,0,1
1372,2015,WASHINGTON,30630,1,0,0,0,0
1373,2015,WASHINGTON,401000,0,1,0,0,0
1374,2015,WASHINGTON,418000,0,0,1,0,0
1375,2015,WASHINGTON,37000,0,0,0,0,1
1376,2015,WEST VIRGINIA,3960,1,0,0,0,0
1377,2015,WEST VIRGINIA,28400,0,1,0,0,0
1378,2015,WEST VIRGINIA,24700,0,0,1,0,0
1379,2015,WEST VIRGINIA,3280,0,0,0,0,1
1380,2015,WISCONSIN,14610,1,0,0,0,0
1381,2015,WISCONSIN,201500,0,1,0,0,0
1382,2015,WISCONSIN,204000,0,0,1,0,0
1383,2015,WISCONSIN,28100,0,0,0,0,1
1384,2015,WYOMING,9800,1,0,0,0,0
1385,2015,WYOMING,108500,0,1,0,0,0
1386,2015,WYOMING,97000,0,0,1,0,0
1387,2015,WYOMING,9000,0,0,0,0,1
1388,2016,ALABAMA,3790,1,0,0,0,0
1389,2016,ALABAMA,37500,0,1,0,0,0
1390,2016,ALABAMA,30500,0,0,1,0,0
1391,2016,ALABAMA,1110,0,0,0,1,0
1392,2016,ALABAMA,4440,0,0,0,0,1
1393,2016,ARIZONA,25300,1,0,0,0,0
1394,2016,ARIZONA,138000,0,1,0,0,0
1395,2016,ARIZONA,116000,0,0,1,0,0
1396,2016,ARIZONA,7460,0,0,0,1,0
1397,2016,ARIZONA,20900,0,0,0,0,1
1398,2016,ARKANSAS,17290,1,0,0,0,0
1399,2016,ARKANSAS,135000,0,1,0,0,0
1400,2016,ARKANSAS,111000,0,0,1,0,0
1401,2016,ARKANSAS,5840,0,0,0,1,0
1402,2016,ARKANSAS,12400,0,0,0,0,1
1403,2016,CALIFORNIA,523000,1,0,0,0,0
1404,2016,CALIFORNIA,4060000,0,1,0,0,0
1405,2016,CALIFORNIA,4710000,0,0,1,0,0
1406,2016,CALIFORNIA,144500,0,0,0,1,0
1407,2016,CALIFORNIA,595000,0,0,0,0,1
1408,2016,COLORADO,14300,1,0,0,0,0
1409,2016,COLORADO,109500,0,1,0,0,0
1410,2016,COLORADO,104500,0,0,1,0,0
1411,2016,COLORADO,2540,0,0,0,1,0
1412,2016,COLORADO,13550,0,0,0,0,1
1413,2016,CONNECTICUT,1350,1,0,0,0,0
1414,2016,CONNECTICUT,11400,0,1,0,0,0
1415,2016,CONNECTICUT,11400,0,0,1,0,0
1416,2016,CONNECTICUT,60,0,0,0,1,0
1417,2016,CONNECTICUT,880,0,0,0,0,1
1418,2016,FLORIDA,185000,1,0,0,0,0
1419,2016,FLORIDA,1185000,0,1,0,0,0
1420,2016,FLORIDA,1055000,0,0,1,0,0
1421,2016,FLORIDA,19900,0,0,0,1,0
1422,2016,FLORIDA,135000,0,0,0,0,1
1423,2016,GEORGIA,78000,1,0,0,0,0
1424,2016,GEORGIA,502000,0,1,0,0,0
1425,2016,GEORGIA,426000,0,0,1,0,0
1426,2016,GEORGIA,13100,0,0,0,1,0
1427,2016,GEORGIA,50500,0,0,0,0,1
1428,2016,HAWAII,1930,1,0,0,0,0
1429,2016,HAWAII,71500,0,1,0,0,0
1430,2016,HAWAII,55500,0,0,1,0,0
1431,2016,HAWAII,160,0,0,0,1,0
1432,2016,HAWAII,2680,0,0,0,0,1
1433,2016,IDAHO,31400,1,0,0,0,0
1434,2016,IDAHO,448000,0,1,0,0,0
1435,2016,IDAHO,452000,0,0,1,0,0
1436,2016,IDAHO,5900,0,0,0,1,0
1437,2016,IDAHO,43000,0,0,0,0,1
1438,2016,ILLINOIS,3910,1,0,0,0,0
1439,2016,ILLINOIS,47500,0,1,0,0,0
1440,2016,ILLINOIS,38500,0,0,1,0,0
1441,2016,ILLINOIS,1180,0,0,0,1,0
1442,2016,ILLINOIS,4160,0,0,0,0,1
1443,2016,INDIANA,3200,1,0,0,0,0
1444,2016,INDIANA,34800,0,1,0,0,0
1445,2016,INDIANA,30500,0,0,1,0,0
1446,2016,INDIANA,340,0,0,0,1,0
1447,2016,INDIANA,2790,0,0,0,0,1
1448,2016,IOWA,36590,1,0,0,0,0
1449,2016,IOWA,164500,0,1,0,0,0
1450,2016,IOWA,143000,0,0,1,0,0
1451,2016,IOWA,6180,0,0,0,1,0
1452,2016,IOWA,15500,0,0,0,0,1
1453,2016,KANSAS,4910,1,0,0,0,0
1454,2016,KANSAS,29700,0,1,0,0,0
1455,2016,KANSAS,24000,0,0,1,0,0
1456,2016,KANSAS,1280,0,0,0,1,0
1457,2016,KANSAS,5960,0,0,0,0,1
1458,2016,KENTUCKY,3450,1,0,0,0,0
1459,2016,KENTUCKY,32000,0,1,0,0,0
1460,2016,KENTUCKY,27500,0,0,1,0,0
1461,2016,KENTUCKY,810,0,0,0,1,0
1462,2016,KENTUCKY,3700,0,0,0,0,1
1463,2016,LOUISIANA,22350,1,0,0,0,0
1464,2016,LOUISIANA,255000,0,1,0,0,0
1465,2016,LOUISIANA,225000,0,0,1,0,0
1466,2016,LOUISIANA,930,0,0,0,1,0
1467,2016,LOUISIANA,24300,0,0,0,0,1
1468,2016,MAINE,750,1,0,0,0,0
1469,2016,MAINE,26800,0,1,0,0,0
1470,2016,MAINE,37700,0,0,1,0,0
1471,2016,MAINE,60,0,0,0,1,0
1472,2016,MAINE,5070,0,0,0,0,1
1473,2016,MARYLAND,4420,1,0,0,0,0
1474,2016,MARYLAND,30000,0,1,0,0,0
1475,2016,MARYLAND,33000,0,0,1,0,0
1476,2016,MARYLAND,70,0,0,0,1,0
1477,2016,MARYLAND,1840,0,0,0,0,1
1478,2016,MASSACHUSETTS,2750,1,0,0,0,0
1479,2016,MASSACHUSETTS,24700,0,1,0,0,0
1480,2016,MASSACHUSETTS,29000,0,0,1,0,0
1481,2016,MASSACHUSETTS,60,0,0,0,1,0
1482,2016,MASSACHUSETTS,1940,0,0,0,0,1
1483,2016,MICHIGAN,26810,1,0,0,0,0
1484,2016,MICHIGAN,363000,0,1,0,0,0
1485,2016,MICHIGAN,354000,0,0,1,0,0
1486,2016,MICHIGAN,9300,0,0,0,1,0
1487,2016,MICHIGAN,40000,0,0,0,0,1
1488,2016,MINNESOTA,31300,1,0,0,0,0
1489,2016,MINNESOTA,432000,0,1,0,0,0
1490,2016,MINNESOTA,416000,0,0,1,0,0
1491,2016,MINNESOTA,27400,0,0,0,1,0
1492,2016,MINNESOTA,58000,0,0,0,0,1
1493,2016,MISSISSIPPI,58080,1,0,0,0,0
1494,2016,MISSISSIPPI,161500,0,1,0,0,0
1495,2016,MISSISSIPPI,190000,0,0,1,0,0
1496,2016,MISSISSIPPI,1550,0,0,0,1,0
1497,2016,MISSISSIPPI,16900,0,0,0,0,1
1498,2016,MISSOURI,9180,1,0,0,0,0
1499,2016,MISSOURI,52500,0,1,0,0,0
1500,2016,MISSOURI,45000,0,0,1,0,0
1501,2016,MISSOURI,400,0,0,0,1,0
1502,2016,MISSOURI,3310,0,0,0,0,1
1503,2016,MONTANA,55800,1,0,0,0,0
1504,2016,MONTANA,508500,0,1,0,0,0
1505,2016,MONTANA,504000,0,0,1,0,0
1506,2016,MONTANA,4720,0,0,0,1,0
1507,2016,MONTANA,35400,0,0,0,0,1
1508,2016,NEBRASKA,9090,1,0,0,0,0
1509,2016,NEBRASKA,160500,0,1,0,0,0
1510,2016,NEBRASKA,147000,0,0,1,0,0
1511,2016,NEBRASKA,1470,0,0,0,1,0
1512,2016,NEBRASKA,19520,0,0,0,0,1
1513,2016,NEW JERSEY,2500,1,0,0,0,0
1514,2016,NEW JERSEY,52200,0,1,0,0,0
1515,2016,NEW JERSEY,54000,0,0,1,0,0
1516,2016,NEW JERSEY,310,0,0,0,1,0
1517,2016,NEW JERSEY,3110,0,0,0,0,1
1518,2016,NEW MEXICO,7200,1,0,0,0,0
1519,2016,NEW MEXICO,26000,0,1,0,0,0
1520,2016,NEW MEXICO,26500,0,0,1,0,0
1521,2016,NEW MEXICO,1190,0,0,0,1,0
1522,2016,NEW MEXICO,5800,0,0,0,0,1
1523,2016,NEW YORK,16610,1,0,0,0,0
1524,2016,NEW YORK,230000,0,1,0,0,0
1525,2016,NEW YORK,184000,0,0,1,0,0
1526,2016,NEW YORK,2310,0,0,0,1,0
1527,2016,NEW YORK,27200,0,0,0,0,1
1528,2016,NORTH CAROLINA,12720,1,0,0,0,0
1529,2016,NORTH CAROLINA,103500,0,1,0,0,0
1530,2016,NORTH CAROLINA,98000,0,0,1,0,0
1531,2016,NORTH CAROLINA,1750,0,0,0,1,0
1532,2016,NORTH CAROLINA,11100,0,0,0,0,1
1533,2016,NORTH DAKOTA,66100,1,0,0,0,0
1534,2016,NORTH DAKOTA,1579000,0,1,0,0,0
1535,2016,NORTH DAKOTA,1607000,0,0,1,0,0
1536,2016,NORTH DAKOTA,47000,0,0,0,1,0
1537,2016,NORTH DAKOTA,150500,0,0,0,0,1
1538,2016,OHIO,7760,1,0,0,0,0
1539,2016,OHIO,86000,0,1,0,0,0
1540,2016,OHIO,73500,0,0,1,0,0
1541,2016,OHIO,1520,0,0,0,1,0
1542,2016,OHIO,8300,0,0,0,0,1
1543,2016,OKLAHOMA,8950,1,0,0,0,0
1544,2016,OKLAHOMA,32300,0,1,0,0,0
1545,2016,OKLAHOMA,74200,0,0,1,0,0
1546,2016,OKLAHOMA,1610,0,0,0,1,0
1547,2016,OKLAHOMA,6870,0,0,0,0,1
1548,2016,OREGON,27200,1,0,0,0,0
1549,2016,OREGON,424000,0,1,0,0,0
1550,2016,OREGON,460000,0,0,1,0,0
1551,2016,OREGON,3220,0,0,0,1,0
1552,2016,OREGON,24200,0,0,0,0,1
1553,2016,PENNSYLVANIA,7780,1,0,0,0,0
1554,2016,PENNSYLVANIA,82500,0,1,0,0,0
1555,2016,PENNSYLVANIA,69500,0,0,1,0,0
1556,2016,PENNSYLVANIA,1160,0,0,0,1,0
1557,2016,PENNSYLVANIA,8600,0,0,0,0,1
1558,2016,SOUTH CAROLINA,7150,1,0,0,0,0
1559,2016,SOUTH CAROLINA,70000,0,1,0,0,0
1560,2016,SOUTH CAROLINA,60500,0,0,1,0,0
1561,2016,SOUTH CAROLINA,1810,0,0,0,1,0
1562,2016,SOUTH CAROLINA,7020,0,0,0,0,1
1563,2016,SOUTH DAKOTA,20800,1,0,0,0,0
1564,2016,SOUTH DAKOTA,702000,0,1,0,0,0
1565,2016,SOUTH DAKOTA,598000,0,0,1,0,0
1566,2016,SOUTH DAKOTA,30600,0,0,0,1,0
1567,2016,SOUTH DAKOTA,57500,0,0,0,0,1
1568,2016,TENNESSEE,4540,1,0,0,0,0
1569,2016,TENNESSEE,42000,0,1,0,0,0
1570,2016,TENNESSEE,36000,0,0,1,0,0
1571,2016,TENNESSEE,610,0,0,0,1,0
1572,2016,TENNESSEE,4070,0,0,0,0,1
1573,2016,TEXAS,214700,1,0,0,0,0
1574,2016,TEXAS,978000,0,1,0,0,0
1575,2016,TEXAS,1123000,0,0,1,0,0
1576,2016,TEXAS,6220,0,0,0,1,0
1577,2016,TEXAS,117000,0,0,0,0,1
1578,2016,UTAH,15040,1,0,0,0,0
1579,2016,UTAH,114500,0,1,0,0,0
1580,2016,UTAH,102500,0,0,1,0,0
1581,2016,UTAH,3560,0,0,0,1,0
1582,2016,UTAH,11500,0,0,0,0,1
1583,2016,VERMONT,670,1,0,0,0,0
1584,2016,VERMONT,29500,0,1,0,0,0
1585,2016,VERMONT,25000,0,0,1,0,0
1586,2016,VERMONT,80,0,0,0,1,0
1587,2016,VERMONT,1090,0,0,0,0,1
1588,2016,VIRGINIA,3450,1,0,0,0,0
1589,2016,VIRGINIA,32500,0,1,0,0,0
1590,2016,VIRGINIA,28000,0,0,1,0,0
1591,2016,VIRGINIA,580,0,0,0,1,0
1592,2016,VIRGINIA,2870,0,0,0,0,1
1593,2016,WASHINGTON,37100,1,0,0,0,0
1594,2016,WASHINGTON,374000,0,1,0,0,0
1595,2016,WASHINGTON,460000,0,0,1,0,0
1596,2016,WASHINGTON,11030,0,0,0,1,0
